,UMAP1,UMAP2,profileBIC,profileAIC
4679,7.9905972,3.2100077,1,1
4680,7.968659,2.9119043,1,1
4681,8.46116,3.180428,1,1
4682,8.268316,3.2727716,1,1
4683,8.450631,3.1826673,1,1
4684,7.9241967,2.9759367,1,1
4685,8.440789,3.166281,1,1
4686,7.978814,3.656016,1,1
4687,8.2983265,3.0410016,1,1
4688,8.306158,3.0356226,1,1
4689,8.073666,2.924954,1,1
4690,8.092764,2.9292357,1,1
4691,8.447762,3.1866975,1,1
4692,8.470451,3.177848,1,1
4693,8.257058,3.0434906,1,1
4694,7.954612,2.8828752,1,1
4695,8.126498,2.9482076,1,1
4696,8.436241,3.1743848,1,1
4697,7.926411,2.9666855,1,1
4698,7.9719143,2.9063115,1,1
4699,8.390966,3.132741,1,1
4700,8.219695,2.945773,1,1
4701,7.979393,3.7239983,1,1
4702,7.9463263,2.9008129,1,1
4703,8.423806,3.1590939,1,1
4704,7.9616246,3.7534223,1,1
4705,7.9572015,2.9472601,1,1
4706,8.386549,3.1397655,1,1
4707,7.983627,2.9180708,1,1
4708,7.8982778,2.9091403,1,1
4709,8.019873,3.1657116,1,1
4710,7.9668393,2.9065883,1,1
4711,8.0934305,2.9057822,1,1
4712,8.033453,3.1216617,1,1
4713,8.246721,3.2854564,1,1
4714,7.974641,2.9079611,1,1
4715,7.929044,2.951512,1,1
4716,7.9311857,2.916248,1,1
4717,0.7809036,8.940295,2,5
4718,15.933664,0.5116879,3,3
4719,0.7728623,8.942576,2,5
4720,15.934373,0.5115358,3,3
4721,0.7727417,8.945218,2,5
4722,15.934688,0.510997,3,3
4723,15.935919,0.5104129,3,3
4724,15.933442,0.5119949,3,3
4725,0.77348745,8.945599,2,5
4726,0.77746624,8.943035,2,5
4727,8.477569,3.2058666,1,1
4728,10.885077,6.0711174,3,3
4729,11.0559845,5.6738167,3,3
4730,-3.865894,-11.189376,0,0
4731,-3.8187418,-11.267697,0,0
4732,-3.889077,-11.191885,0,0
4733,-3.8609695,-11.199276,0,0
4734,-3.8215811,-11.275311,0,0
4735,7.8179984,4.2627378,1,1
4736,11.049626,5.704815,3,3
4737,7.812871,4.257909,1,1
4738,10.982076,5.7310157,3,3
4739,-3.7007728,-11.365127,0,0
4740,-3.7138207,-11.369246,0,0
4741,11.320173,6.3151326,3,3
4742,11.225374,6.4009323,3,3
4743,11.316674,6.3790245,3,3
4744,-3.8837063,-11.194526,0,0
4745,-3.7428255,-11.351814,0,0
4746,11.17129,6.5912156,3,3
4747,-3.868366,-11.319449,0,0
4748,11.22058,6.40181,3,3
4749,-3.8936114,-11.171775,0,0
4750,7.7984333,4.2857847,1,1
4751,11.339981,6.3503127,3,3
4752,7.816534,4.2427154,1,1
4753,10.872704,6.0875506,3,3
4754,10.970778,6.182348,3,3
4755,-3.858965,-11.141921,0,0
4756,10.927837,6.1341786,3,3
4757,11.240428,6.42024,3,3
4758,10.876619,6.0976267,3,3
4759,-3.1010869,-11.087963,0,0
4760,11.454198,6.6235585,3,3
4761,11.438946,6.6225505,3,3
4762,-3.7205796,-11.36669,0,0
4763,0.76995707,8.9480915,2,5
4764,10.875193,6.090563,3,3
4765,-3.734472,-11.185713,0,0
4766,-3.7166028,-11.366484,0,0
4767,7.7859926,4.2983584,1,1
4768,11.434313,6.619072,3,3
4769,-3.898814,-11.179543,0,0
4770,-3.8078234,-11.252702,0,0
4771,0.77102184,8.948357,2,5
4772,11.439489,6.61006,3,3
4773,11.201665,6.3838243,3,3
4774,10.936935,6.15192,3,3
4775,-3.154491,-11.151002,0,0
4776,10.936583,6.1553507,3,3
4777,11.037927,5.6798434,3,3
4778,-3.8287535,-11.298194,0,0
4779,7.8468885,4.2016344,1,1
4780,11.481983,6.6458325,3,3
4781,10.917501,6.1275606,3,3
4782,7.879758,4.1670976,1,1
4783,-3.7033615,-11.2226095,0,0
4784,-3.7199302,-11.299746,0,0
4785,11.0539,5.7010565,3,3
4786,11.339063,6.3259077,3,3
4787,11.20819,6.583346,3,3
4788,-3.8470933,-11.272776,0,0
4789,-3.753252,-11.333314,0,0
4790,-3.0535638,-11.120463,0,0
4791,7.845622,4.2278585,1,1
4792,11.205694,6.573861,3,3
4793,-3.0676658,-11.116042,0,0
4794,11.030833,5.692292,3,3
4795,-3.085456,-11.100373,0,0
4796,-3.0530007,-11.1008415,0,0
4797,-3.0584528,-11.106821,0,0
4798,11.038418,5.6873426,3,3
4799,-3.0822737,-11.101743,0,0
4800,11.072719,5.6620173,3,3
4801,-3.9106646,-11.205255,0,0
4802,11.390076,6.5874887,3,3
4803,-3.84478,-11.244871,0,0
4804,11.200536,6.568033,3,3
4805,11.437213,6.6342344,3,3
4806,-3.8822963,-11.3042755,0,0
4807,-3.7389722,-11.172289,0,0
4808,11.224977,6.5322104,3,3
4809,-3.9279745,-11.198135,0,0
4810,11.174253,6.5789275,3,3
4811,10.872951,6.077891,3,3
4812,11.435752,6.6135592,3,3
4813,11.206364,6.385843,3,3
4814,-3.7743788,-11.301345,0,0
4815,11.32015,6.3939514,3,3
4816,11.006941,6.2547,3,3
4817,11.210839,6.5764756,3,3
4818,11.182913,6.564367,3,3
4819,-3.745383,-11.327591,0,0
4820,11.208762,6.4312773,3,3
4821,10.949485,6.165107,3,3
4822,11.181704,6.550929,3,3
4823,11.213866,6.39808,3,3
4824,10.864304,6.0616474,3,3
4825,-3.0553164,-11.110493,0,0
4826,-3.720858,-11.358092,0,0
4827,10.869181,6.0733676,3,3
4828,-3.7535634,-11.339157,0,0
4829,-3.9021337,-11.156703,0,0
4830,-3.8542616,-11.316384,0,0
4831,-3.732472,-11.211337,0,0
4832,11.188628,6.554053,3,3
4833,10.883346,6.092269,3,3
4834,-3.7375479,-11.349419,0,0
4835,11.171056,6.3608546,3,3
4836,11.208571,6.5707555,3,3
4837,11.365815,6.3633604,3,3
4838,11.168334,6.3280315,3,3
4839,11.433303,6.6168313,3,3
4840,-3.6099858,-11.134571,0,0
4841,-3.5830717,-11.133908,0,0
4842,11.173043,6.490106,3,3
4843,-3.5913405,-11.127609,0,0
4844,11.202525,6.3726106,3,3
4845,11.003577,6.242865,3,3
4846,10.878803,6.082325,3,3
4847,11.369218,6.3561177,3,3
4848,-3.909044,-11.194102,0,0
4849,-3.1433132,-11.147429,0,0
4850,-3.7901084,-11.301922,0,0
4851,10.98274,5.7488666,3,3
4852,-3.8568249,-11.28899,0,0
4853,11.427898,6.608695,3,3
4854,-3.8681917,-11.19095,0,0
4855,11.213154,6.3744392,3,3
4856,-3.0672154,-11.108199,0,0
4857,-3.793792,-11.267984,0,0
4858,10.9201765,6.1302557,3,3
4859,-3.033268,-11.099392,0,0
4860,11.373368,6.571853,3,3
4861,11.418427,6.5899286,3,3
4862,-3.826344,-11.257373,0,0
4863,10.952085,6.1628284,3,3
4864,11.192623,6.4907036,3,3
4865,-3.0297282,-11.083566,0,0
4866,0.76430184,8.956303,2,5
4867,-3.0918741,-11.101894,0,0
4868,-3.0952263,-11.12402,0,0
4869,-3.0596902,-11.078507,0,0
4870,-3.047526,-11.103747,0,0
4871,-3.8350074,-11.260559,0,0
4872,-3.802815,-11.207444,0,0
4873,-3.8830967,-11.188939,0,0
4874,-3.2327924,-11.104177,0,0
4875,11.225731,6.465278,3,3
4876,11.168589,6.561243,3,3
4877,-3.0606227,-11.102214,0,0
4878,-3.0474832,-11.1041155,0,0
4879,-3.854727,-11.190442,0,0
4880,-3.8738387,-11.156896,0,0
4881,-3.7280219,-11.360621,0,0
4882,-3.9223363,-11.148627,0,0
4883,11.3752365,6.572417,3,3
4884,-3.729448,-11.327477,0,0
4885,11.04009,5.6956873,3,3
4886,-3.7498105,-11.229616,0,0
4887,11.451704,6.6324406,3,3
4888,11.422572,6.607278,3,3
4889,-3.7843862,-11.3030405,0,0
4890,10.961585,6.1812277,3,3
4891,11.052719,5.6848254,3,3
4892,10.934286,6.144674,3,3
4893,-3.059096,-11.103617,0,0
4894,11.055032,5.6602964,3,3
4895,-3.1610794,-11.153089,0,0
4896,-3.553647,-11.124566,0,0
4897,-3.8777306,-11.206022,0,0
4898,-3.8809004,-11.186294,0,0
4899,-3.0593204,-11.082838,0,0
4900,11.23757,6.520695,3,3
4901,-3.144456,-11.143047,0,0
4902,-3.0662372,-11.097873,0,0
4903,11.429879,6.6224766,3,3
4904,-3.8094416,-11.306959,0,0
4905,-3.750305,-11.349924,0,0
4906,11.055035,5.672924,3,3
4907,11.215734,6.555702,3,3
4908,-3.0848393,-11.130247,0,0
4909,0.7715984,8.948002,2,5
4910,-3.5741284,-11.101115,0,0
4911,11.320549,6.312611,3,3
4912,-3.1681626,-11.161581,0,0
4913,-3.1290123,-11.134108,0,0
4914,-3.0516098,-11.1053095,0,0
4915,11.354468,6.3729515,3,3
4916,-3.893735,-11.166645,0,0
4917,-3.059438,-11.102668,0,0
4918,11.051156,5.706671,3,3
4919,-3.6715624,-11.380013,0,0
4920,11.425972,6.6208525,3,3
4921,11.346898,6.352951,3,3
4922,-3.8898501,-11.205544,0,0
4923,11.43088,6.6095095,3,3
4924,-3.131325,-11.124744,0,0
4925,11.4370985,6.622541,3,3
4926,-3.339019,-11.109921,0,0
4927,11.211233,6.570341,3,3
4928,-3.07576,-11.0868225,0,0
4929,11.354922,6.355995,3,3
4930,-3.028889,-11.061869,0,0
4931,11.451291,6.6441255,3,3
4932,11.274151,6.44557,3,3
4933,-3.7462428,-11.332609,0,0
4934,-3.7561069,-11.341593,0,0
4935,-3.7455394,-11.3343525,0,0
4936,11.059877,5.6746736,3,3
4937,-3.6995304,-11.134967,0,0
4938,11.0097275,5.7138953,3,3
4939,-3.8959627,-11.172624,0,0
4940,10.94439,5.81621,3,3
4941,-3.8282833,-11.291132,0,0
4942,-3.0534713,-11.104294,0,0
4943,8.064946,2.8737388,1,1
4944,10.987622,5.7938414,3,3
4945,8.0612545,2.9056113,1,1
4946,-3.0812101,-11.121103,0,0
4947,-3.0550451,-11.087478,0,0
4948,-3.12083,-11.086329,0,0
4949,-3.087973,-11.149254,0,0
4950,0.768745,8.948222,2,5
4951,-3.0876205,-11.115168,0,0
4952,-3.774074,-11.3417635,0,0
4953,-3.3496158,-11.124407,0,0
4954,10.874312,6.0606728,3,3
4955,11.056516,5.672024,3,3
4956,-3.3706243,-11.114418,0,0
4957,10.951901,6.177545,3,3
4958,-3.337898,-11.11653,0,0
4959,10.85092,6.083526,3,3
4960,-3.327411,-11.108013,0,0
4961,11.059053,5.6706457,3,3
4962,-3.0533671,-11.10685,0,0
4963,10.901405,6.1084704,3,3
4964,-3.8313782,-11.256443,0,0
4965,-3.198757,-11.121219,0,0
4966,-3.9064698,-11.151431,0,0
4967,-3.873157,-11.239243,0,0
4968,11.194884,6.560331,3,3
4969,-3.733588,-11.402554,0,0
4970,-3.0904932,-11.071208,0,0
4971,11.231746,6.438569,3,3
4972,-3.8863044,-11.170784,0,0
4973,-3.8130448,-11.204417,0,0
4974,10.96322,6.186484,3,3
4975,10.881097,6.0644464,3,3
4976,-3.8600514,-11.284538,0,0
4977,-3.0470173,-11.113161,0,0
4978,11.455194,6.6434646,3,3
4979,8.077134,2.9204247,1,1
4980,-3.8466084,-11.246187,0,0
4981,-3.145112,-11.145069,0,0
4982,-3.8317695,-11.265728,0,0
4983,-3.7124736,-11.360905,0,0
4984,-6.0958323,6.4277024,2,2
4985,0.8118214,8.917702,2,5
4986,0.809462,8.918595,2,5
4987,0.80959225,8.918559,2,5
4988,0.8099901,8.918329,2,5
4989,0.8090587,8.919148,2,5
4990,-1.7195649,15.278232,2,5
4991,-9.761149,6.915176,2,2
4992,-4.488576,9.431441,2,5
4993,2.3430774,-7.5256495,0,0
4994,2.3452106,-7.5277305,0,0
4995,2.3419597,-7.526802,0,0
4996,2.336435,-7.5199533,0,0
4997,2.327907,-7.542938,0,0
4998,2.3521576,-7.5381503,0,0
4999,2.3466787,-7.5272565,0,0
5000,2.3462555,-7.532601,0,0
5001,2.3508294,-7.535442,0,0
5002,2.3447905,-7.5330844,0,0
5003,-5.0710564,10.795884,2,5
5004,2.3493621,-7.534406,0,0
5005,2.2814715,-6.5415382,0,0
5006,2.3494854,-7.536105,0,0
5007,2.4271603,-6.4451256,0,0
5008,2.2669258,-6.5544214,0,0
5009,2.361725,-7.547136,0,0
5010,-5.0600004,10.807096,2,5
5011,2.4495456,-6.422902,0,0
5012,2.55084,-6.3613105,0,0
5013,-5.069634,10.789988,2,5
5014,2.483977,-6.3990355,0,0
5015,2.432806,-6.4324136,0,0
5016,2.449744,-6.4200983,0,0
5017,2.4835181,-6.398636,0,0
5018,2.443464,-6.4270034,0,0
5019,2.351316,-7.5372853,0,0
5020,2.3491876,-7.536241,0,0
5021,2.3391092,-7.526072,0,0
5022,2.2345676,-6.5802946,0,0
5023,2.5736504,-6.334948,0,0
5024,2.2716475,-6.5517793,0,0
5025,2.5111344,-6.3847976,0,0
5026,2.5460138,-6.358158,0,0
5027,2.5464258,-6.367127,0,0
5028,2.4499447,-6.4229903,0,0
5029,2.2720988,-6.553081,0,0
5030,2.5517218,-6.3537145,0,0
5031,-5.062757,10.803757,2,5
5032,2.4798799,-6.40285,0,0
5033,2.5192015,-6.388799,0,0
5034,2.548308,-6.3585815,0,0
5035,2.4815202,-6.4001713,0,0
5036,2.5446563,-6.366788,0,0
5037,2.2545114,-6.563718,0,0
5038,2.5487068,-6.356492,0,0
5039,-4.4363246,9.541543,2,5
5040,-4.4371934,9.54138,2,5
5041,0.78349864,8.935261,2,5
5042,8.260493,2.974362,1,1
5043,8.193819,2.9778993,1,1
5044,-1.9585149,10.491236,2,5
5045,-12.169278,-4.214772,2,2
5046,-5.083659,10.802553,2,5
5047,2.3306224,-7.5143204,0,0
5048,2.3651004,-7.5495963,0,0
5049,-5.0953074,10.785329,2,5
5050,2.3663692,-7.550743,0,0
5051,2.3519561,-7.5355024,0,0
5052,-5.080839,10.786142,2,5
5053,2.348131,-7.5447993,0,0
5054,2.3532183,-7.5240574,0,0
5055,2.4376535,-6.4307866,0,0
5056,-5.06305,10.802609,2,5
5057,2.520632,-6.3900394,0,0
5058,2.2651367,-6.557313,0,0
5059,-11.887868,-4.569975,2,2
5060,-9.770194,6.916149,2,2
5061,-12.1765585,-4.206922,2,2
5062,1.6718364,-6.98167,0,0
5063,1.9841981,-6.760188,0,0
5064,-3.6297078,7.1136827,2,2
5065,-3.701971,7.1601176,2,2
5066,-3.575975,7.1237197,2,2
5067,-3.7001126,7.156789,2,2
5068,-3.7033093,7.1585712,2,2
5069,15.892013,14.111631,3,3
5070,15.899565,14.1206665,3,3
5071,-3.6915693,7.15656,2,2
5072,15.897007,14.113945,3,3
5073,15.88969,14.110371,3,3
5074,15.8938465,14.112899,3,3
5075,15.892243,14.111379,3,3
5076,15.887407,14.117943,3,3
5077,15.900664,14.105772,3,3
5078,-3.7315383,11.625853,2,5
5079,-3.7144918,11.613824,2,5
5080,-3.7203426,11.61675,2,5
5081,-3.7075586,11.60598,2,5
5082,-3.7179017,11.604864,2,5
5083,-3.7264185,11.620933,2,5
5084,-3.715741,11.614115,2,5
5085,-3.7155643,11.614399,2,5
5086,-3.7014997,11.629745,2,5
5087,-3.7156384,11.614872,2,5
5088,-3.7188702,11.61681,2,5
5089,-3.72088,11.622445,2,5
5090,-3.7153535,11.614126,2,5
5091,-3.7161624,11.613982,2,5
5092,-3.7311776,11.631303,2,5
5093,-3.0752974,11.455715,2,5
5094,-3.7044203,7.158984,2,2
5095,-3.697984,7.1549425,2,2
5096,15.890133,14.114033,3,3
5097,10.325238,4.142755,3,3
5098,10.500059,3.3666458,3,3
5099,-19.25592,3.3135602,2,2
5100,11.369824,3.853803,3,3
5101,-19.2672,3.3258586,2,2
5102,10.341133,4.152824,3,3
5103,-19.280432,3.3372803,2,2
5104,-19.300789,3.3579762,2,2
5105,10.162976,3.8195858,3,3
5106,10.527769,3.8908784,3,3
5107,10.221508,3.781803,3,3
5108,10.310398,4.2294827,3,3
5109,10.4751425,3.9358935,3,3
5110,10.039146,3.880747,3,3
5111,10.037836,3.8815553,3,3
5112,-19.293186,3.3481493,2,2
5113,10.202518,3.7782898,3,3
5114,10.30379,4.2190833,3,3
5115,10.056788,3.879659,3,3
5116,10.061506,3.8608904,3,3
5117,10.13943,3.8340516,3,3
5118,10.030119,3.8714864,3,3
5119,10.110429,3.846986,3,3
5120,10.093922,3.8315487,3,3
5121,-19.300179,3.3533947,2,2
5122,10.092235,3.8511298,3,3
5123,10.00328,3.888562,3,3
5124,10.307743,4.2154756,3,3
5125,10.0128355,3.8915143,3,3
5126,10.019877,3.8951101,3,3
5127,9.986213,3.9152398,3,1
5128,10.008902,3.8984191,3,3
5129,10.304811,4.1997476,3,3
5130,10.490902,3.3736458,3,3
5131,10.308214,4.2157316,3,3
5132,10.505755,3.3378336,3,3
5133,10.321338,4.227562,3,3
5134,-1.3119763,2.8885996,2,2
5135,10.102234,3.84147,3,3
5136,10.023973,3.8866475,3,3
5137,-19.305077,3.359937,2,2
5138,-1.0611299,2.722539,2,2
5139,-0.9220754,2.867626,2,2
5140,10.315875,4.1935444,3,3
5141,-19.30131,3.3497944,2,2
5142,20.017838,1.5638949,3,3
5143,-1.0478098,2.7399728,2,2
5144,10.009072,3.8935342,3,3
5145,-18.43471,3.0665793,2,2
5146,-18.398455,3.053064,2,2
5147,10.346652,4.1664586,3,3
5148,13.873098,6.2442803,3,3
5149,13.87382,6.243983,3,3
5150,13.873087,6.2441707,3,3
5151,13.873088,6.24423,3,3
5152,-20.104103,-2.1543725,2,2
5153,13.872862,6.2442117,3,3
5154,13.873235,6.244314,3,3
5155,-17.850103,10.958232,2,2
5156,13.872896,6.244172,3,3
5157,13.873432,6.2441435,3,3
5158,-20.102863,-2.1556916,2,2
5159,-20.089783,-2.1678653,2,2
5160,13.873498,6.2442718,3,3
5161,-20.090595,-2.167099,2,2
5162,13.873108,6.244316,3,3
5163,-20.095621,-2.160826,2,2
5164,13.873287,6.2443705,3,3
5165,-20.105661,-2.1458485,2,2
5166,13.873192,6.244235,3,3
5167,-17.850193,10.958216,2,2
5168,-20.09368,-2.165352,2,2
5169,-20.093271,-2.1632032,2,2
5170,-20.098068,-2.1606266,2,2
5171,-17.850195,10.95824,2,2
5172,-17.850214,10.958266,2,2
5173,13.873098,6.2439795,3,3
5174,-20.103928,-2.154669,2,2
5175,-20.093243,-2.1651137,2,2
5176,-20.097223,-2.1609554,2,2
5177,-20.103395,-2.1551244,2,2
5178,-20.098717,-2.1583877,2,2
5179,-20.094273,-2.164328,2,2
5180,-17.850176,10.95817,2,2
5181,-20.077433,-2.1805992,2,2
5182,-17.850254,10.958264,2,2
5183,13.872537,6.2440505,3,3
5184,-17.850252,10.958242,2,2
5185,-20.08988,-2.1679661,2,2
5186,-17.850298,10.958274,2,2
5187,-20.095009,-2.1635976,2,2
5188,-17.85025,10.9582405,2,2
5189,-17.850151,10.958151,2,2
5190,-17.850273,10.9583025,2,2
5191,-17.850212,10.958206,2,2
5192,-17.850271,10.958189,2,2
5193,-20.083323,-2.1747336,2,2
5194,-20.079248,-2.1790147,2,2
5195,-17.850182,10.958152,2,2
5196,-20.087425,-2.171159,2,2
5197,-17.850279,10.958255,2,2
5198,-17.850275,10.958218,2,2
5199,-20.102684,-2.1558917,2,2
5200,-20.095171,-2.1631005,2,2
5201,-17.850254,10.958242,2,2
5202,-0.28888193,1.424183,1,1
5203,11.229153,3.8490605,3,3
5204,10.57714,3.2984273,3,3
5205,10.591465,3.307287,3,3
5206,10.553936,3.2459023,3,3
5207,10.592865,3.2973056,3,3
5208,10.528229,3.2625299,3,3
5209,10.50233,3.233131,3,3
5210,10.576006,3.291614,3,3
5211,-19.335344,3.3766966,2,2
5212,-19.336609,3.376187,2,2
5213,10.709242,3.4126177,3,3
5214,10.5311,3.2705672,3,3
5215,10.532321,3.2596905,3,3
5216,10.575497,3.2877378,3,3
5217,10.596628,3.305142,3,3
5218,10.689838,3.3992896,3,3
5219,10.964635,3.750987,3,3
5220,10.664675,3.3970175,3,3
5221,10.567912,3.2872834,3,3
5222,10.928589,3.7463176,3,3
5223,10.620176,3.324977,3,3
5224,10.65349,3.3323562,3,3
5225,10.985874,3.7687113,3,3
5226,10.679453,3.3666065,3,3
5227,10.574437,3.2729423,3,3
5228,10.679535,3.365628,3,3
5229,10.561969,3.2662199,3,3
5230,10.569172,3.2673056,3,3
5231,10.566094,3.2641525,3,3
5232,10.570016,3.2759817,3,3
5233,10.568399,3.2700684,3,3
5234,10.929139,3.737576,3,3
5235,10.962669,3.759224,3,3
5236,11.156974,3.8248835,3,3
5237,11.144975,3.8373322,3,3
5238,11.400783,3.7916453,3,3
5239,11.399479,3.8239355,3,3
5240,11.4015,3.8556123,3,3
5241,-19.332413,3.3785198,2,2
5242,-19.340155,3.3797586,2,2
5243,10.550525,3.2709446,3,3
5244,10.678517,3.3578455,3,3
5245,10.593372,3.440625,3,3
5246,10.667742,3.3477108,3,3
5247,10.625974,3.30384,3,3
5248,10.909457,3.7281275,3,3
5249,10.576426,3.302004,3,3
5250,10.587564,3.3078105,3,3
5251,10.560393,3.2728837,3,3
5252,10.573939,3.285418,3,3
5253,10.679866,3.3874178,3,3
5254,10.67788,3.353772,3,3
5255,10.684053,3.3644526,3,3
5256,10.69402,3.3732903,3,3
5257,10.561114,3.2621167,3,3
5258,10.640999,3.3188083,3,3
5259,10.583341,3.2773404,3,3
5260,10.655342,3.34951,3,3
5261,10.651731,3.3223653,3,3
5262,10.658686,3.3253353,3,3
5263,10.617576,3.2658327,3,3
5264,11.412936,3.8655813,3,3
5265,11.172067,3.8294725,3,3
5266,11.221107,3.8112597,3,3
5267,11.395891,3.8504725,3,3
5268,11.417281,3.8478525,3,3
5269,10.893782,3.720815,3,3
5270,10.849117,3.7144835,3,3
5271,10.852921,3.7202363,3,3
5272,11.378503,3.8609679,3,3
5273,11.404026,3.8486183,3,3
5274,11.394393,3.8453953,3,3
5275,11.3984995,3.8472278,3,3
5276,11.451219,3.8940697,3,3
5277,11.445377,3.8849063,3,3
5278,11.453046,3.8986788,3,3
5279,11.440029,3.8840883,3,3
5280,11.45424,3.8846867,3,3
5281,11.428588,3.8671303,3,3
5282,11.422238,3.8615756,3,3
5283,11.452666,3.897968,3,3
5284,11.456275,3.8917499,3,3
5285,11.453738,3.8930755,3,3
5286,11.470637,3.9019,3,3
5287,11.460333,3.8993282,3,3
5288,11.349378,3.8398151,3,3
5289,11.167489,3.8292823,3,3
5290,11.180621,3.832566,3,3
5291,11.136082,3.8408988,3,3
5292,7.0412445,0.70108515,1,1
5293,-2.6151867,11.663308,2,5
5294,7.0426016,0.69872653,1,1
5295,7.0406437,0.70062315,1,1
5296,7.0497274,0.68940187,1,1
5297,-19.36319,3.3994155,2,2
5298,-2.6303766,11.676436,2,5
5299,-2.5835936,11.640553,2,5
5300,-3.9573717,10.416175,2,5
5301,-2.617764,11.659468,2,5
5302,-2.6081274,11.667627,2,5
5303,-2.576446,11.641751,2,5
5304,-2.6309993,11.67659,2,5
5305,-2.6195126,11.662973,2,5
5306,-2.5691671,11.639994,2,5
5307,7.033736,0.7031761,1,1
5308,-2.6091778,11.66713,2,5
5309,-2.578687,11.630103,2,5
5310,7.066024,0.6745532,1,1
5311,7.0438485,0.69730866,1,1
5312,6.999665,0.74404395,1,1
5313,-2.6421294,11.648078,2,5
5314,-2.6133456,11.671635,2,5
5315,7.0449533,0.69596756,1,1
5316,-2.611258,11.664767,2,5
5317,-2.6103008,11.670369,2,5
5318,7.0449624,0.6966261,1,1
5319,-2.6210513,11.657028,2,5
5320,-2.7556283,11.583448,2,5
5321,-2.6362154,11.647106,2,5
5322,-3.954113,10.421289,2,5
5323,7.0457454,0.6953769,1,1
5324,-2.576829,11.640961,2,5
5325,-2.5756936,11.642087,2,5
5326,-2.613358,11.664034,2,5
5327,7.046304,0.69509673,1,1
5328,-2.6226392,11.658797,2,5
5329,-2.5905685,11.648473,2,5
5330,-2.9666636,11.501945,2,5
5331,-2.5477211,11.612874,2,5
5332,-12.633426,-5.198971,2,2
5333,-3.6265252,7.1442285,2,2
5334,-3.7071073,7.1626306,2,2
5335,-3.0511544,11.461292,2,5
5336,-19.346827,3.3857458,2,2
5337,-19.365057,3.401451,2,2
5338,-4.039018,10.326776,2,5
5339,-19.391825,3.4296782,2,2
5340,-19.374283,3.412014,2,2
5341,-19.330502,3.3801382,2,2
5342,-19.360445,3.3933177,2,2
5343,20.018013,1.5647706,3,3
5344,20.017756,1.5649933,3,3
5345,20.017887,1.5648351,3,3
5346,20.014345,1.5689037,3,3
5347,20.01777,1.5649376,3,3
5348,20.017836,1.5648735,3,3
5349,20.017927,1.5647249,3,3
5350,20.018154,1.5644107,3,3
5351,10.879367,10.44027,3,3
5352,10.907563,10.439452,3,3
5353,10.874091,10.437986,3,3
5354,-3.9897861,10.36936,2,5
5355,10.895152,10.425773,3,3
5356,-19.347118,3.3860345,2,2
5357,-6.865112,11.654615,2,5
5358,-6.861511,11.655172,2,5
5359,-5.5434737,11.167184,2,5
5360,-6.9090347,11.624642,2,5
5361,-6.9158387,11.619185,2,5
5362,10.420915,10.399562,3,3
5363,10.369113,10.387011,3,3
5364,10.37587,10.387875,3,3
5365,-5.5359187,11.161112,2,5
5366,-6.922962,11.6107235,2,5
5367,-5.5493336,11.168612,2,5
5368,-7.128905,11.414965,2,5
5369,-6.913727,11.620862,2,5
5370,-5.543833,11.167167,2,5
5371,-5.5521293,11.170548,2,5
5372,-5.565573,11.18325,2,5
5373,-5.550448,11.1689205,2,5
5374,-5.5351424,11.164973,2,5
5375,-6.908231,11.627098,2,5
5376,-6.9131985,11.622764,2,5
5377,-6.9162602,11.620366,2,5
5378,-6.8815074,11.645862,2,5
5379,-7.1596045,11.389057,2,5
5380,-6.914942,11.620174,2,5
5381,-6.8876805,11.643075,2,5
5382,-6.941578,11.595241,2,5
5383,-6.860453,11.655778,2,5
5384,11.554087,-10.129457,3,4
5385,-6.9331894,11.604251,2,5
5386,-6.9902387,11.550027,2,5
5387,-6.9281397,11.60839,2,5
5388,-7.155367,11.393308,2,5
5389,-7.16272,11.387491,2,5
5390,-7.1703353,11.379996,2,5
5391,-6.8761096,11.654269,2,5
5392,-5.5364313,11.161706,2,5
5393,-6.8837457,11.643229,2,5
5394,-7.1575813,11.391515,2,5
5395,-6.892243,11.640017,2,5
5396,-6.8852,11.64255,2,5
5397,-5.5742483,11.185245,2,5
5398,10.393628,10.396184,3,3
5399,-5.5575294,11.180579,2,5
5400,-7.1605597,11.389368,2,5
5401,-6.8996153,11.632027,2,5
5402,-2.9448385,11.511072,2,5
5403,11.563061,-10.138494,3,4
5404,-4.616313,11.244431,2,5
5405,-14.892266,15.51128,2,5
5406,-7.154001,11.39541,2,5
5407,-14.908072,15.527684,2,5
5408,2.8498337,-17.108644,0,0
5409,11.567007,-10.142952,3,4
5410,2.849758,-17.108822,0,0
5411,14.6472225,-12.040644,3,4
5412,11.5547085,-10.130137,3,4
5413,-19.306488,3.3711555,2,2
5414,-14.902517,15.521601,2,5
5415,-7.1598573,11.390735,2,5
5416,10.366567,10.388179,3,3
5417,10.3753395,10.387254,3,3
5418,-7.1691546,11.381255,2,5
5419,10.409878,10.401238,3,3
5420,-4.604817,11.292309,2,5
5421,-15.007303,15.629848,2,5
5422,-15.068465,15.71094,2,5
5423,-15.085228,15.732892,2,5
5424,-14.908197,15.527734,2,5
5425,11.499657,-10.075469,3,4
5426,-7.1693735,11.381275,2,5
5427,10.394436,10.397115,3,3
5428,10.436644,10.418836,3,3
5429,-14.8984785,15.5181265,2,5
5430,-15.051798,15.691752,2,5
5431,2.8508654,-17.106506,0,0
5432,-14.98541,15.604746,2,5
5433,-4.6557755,11.263785,2,5
