,UMAP1,UMAP2,UMAP3,profile
4825,14.8350725,-5.419244,-1.0892915,1
4826,14.821852,-5.421678,-1.103227,1
4827,14.887685,-5.4099684,-1.0338196,1
4828,14.792816,-5.4267483,-1.1338297,1
4829,14.80868,-5.423972,-1.1171267,1
4830,14.807975,-5.424168,-1.1178557,1
4831,14.764848,-5.4316735,-1.1632323,1
4832,14.652596,-5.4509325,-1.2811575,1
4833,14.718797,-5.4396157,-1.2114869,1
4834,14.772061,-5.4302177,-1.1557205,1
4835,14.620244,-5.456272,-1.3152592,1
4836,14.620841,-5.4561687,-1.3146232,1
4837,14.600811,-5.459597,-1.3357618,1
4838,14.587916,-5.461777,-1.3494103,1
4839,14.594742,-5.4606185,-1.342133,1
4840,14.572133,-5.4641,-1.365984,1
4841,14.574096,-5.463666,-1.3639158,1
4842,14.562276,-5.4660754,-1.3762815,1
4843,14.5537195,-5.4669614,-1.3855358,1
4844,14.533114,-5.4712157,-1.4071225,1
4845,14.520652,-5.4730587,-1.4203001,1
4846,14.50376,-5.4761615,-1.4382753,1
4847,14.475488,-5.4811916,-1.4682424,1
4848,14.382529,-5.492649,-1.5666697,1
4849,14.352513,-5.4964027,-1.5992112,1
4850,14.346744,-5.4981294,-1.6049722,1
4851,14.416008,-5.491351,-1.5311012,1
4852,14.33947,-5.4989953,-1.6126839,1
4853,14.348042,-5.5031276,-1.603785,1
4854,14.3091345,-5.5053625,-1.6448346,1
4855,14.328198,-5.507117,-1.6249517,1
4856,14.296193,-5.5059104,-1.6593028,1
4857,14.299849,-5.500564,-1.6559036,1
4858,14.320135,-5.5092173,-1.6334614,1
4859,14.238002,-5.513908,-1.7226511,1
4860,14.289184,-5.512744,-1.6670532,1
4861,14.295758,-5.513079,-1.6598127,1
4862,14.211274,-5.519783,-1.75158,1
4863,14.290072,-5.513308,-1.6659603,1
4864,14.2607155,-5.5176835,-1.6980245,1
4865,14.160292,-5.5263147,-1.8073313,1
4866,14.190378,-5.5273952,-1.7744051,1
4867,14.124181,-5.5305796,-1.8473831,1
4868,14.107666,-5.532731,-1.8657255,1
4869,14.107149,-5.5327783,-1.8663216,1
4870,14.100746,-5.5334153,-1.873573,1
4871,14.082368,-5.5368423,-1.8928539,1
4872,14.066261,-5.5430274,-1.9106302,1
4873,14.069834,-5.5395427,-1.907039,1
4874,14.094585,-5.5345297,-1.8803675,1
4875,14.042806,-5.5428405,-1.9383354,1
4876,14.006521,-5.547323,-1.9790007,1
4877,14.053032,-5.5408874,-1.9264175,1
4878,14.027894,-5.5440807,-1.9545778,1
4879,13.993864,-5.54834,-1.9931265,1
4880,13.992765,-5.5489535,-1.9954509,1
4881,13.960201,-5.552292,-2.0309925,1
4882,13.970862,-5.551317,-2.019189,1
4883,13.884834,-5.562867,-2.1160913,1
4884,13.937434,-5.555429,-2.056858,1
4885,13.876907,-5.563897,-2.1251655,1
4886,13.911447,-5.5588646,-2.0862248,1
4887,13.857242,-5.5665016,-2.1466486,1
4888,13.843361,-5.568572,-2.1626244,1
4889,13.886614,-5.558369,-2.11568,1
4890,13.814257,-5.572148,-2.1966975,1
4891,13.817473,-5.5717945,-2.1929948,1
4892,13.810795,-5.5726905,-2.200731,1
4893,13.735772,-5.582779,-2.2861536,1
4894,13.7824745,-5.576304,-2.2334876,1
4895,13.75371,-5.5763965,-2.267322,1
4896,13.719341,-5.5864453,-2.3032537,1
4897,13.705393,-5.5871844,-2.3207576,1
4898,13.718174,-5.5868134,-2.3060074,1
4899,13.703771,-5.588776,-2.322354,1
4900,13.716932,-5.5857744,-2.3100305,1
4901,13.696679,-5.5889935,-2.3311846,1
4902,13.684934,-5.5903883,-2.344423,1
4903,13.650914,-5.596005,-2.3845773,1
4904,13.660344,-5.594605,-2.3726118,1
4905,13.596751,-5.6268992,-2.4413798,1
4906,13.631109,-5.5990267,-2.4071608,1
4907,13.611185,-5.602498,-2.4302332,1
4908,13.597086,-5.606886,-2.4454966,1
4909,13.59848,-5.6039805,-2.4449086,1
4910,13.559997,-5.6114054,-2.4884048,1
4911,13.559264,-5.609741,-2.4922965,1
4912,13.561609,-5.6108155,-2.487173,1
4913,13.56103,-5.61141,-2.4879253,1
4914,13.526191,-5.6163206,-2.528664,1
4915,13.470289,-5.6230607,-2.5966687,1
4916,13.520138,-5.6165953,-2.5366411,1
4917,13.506387,-5.618406,-2.5523531,1
4918,13.423872,-5.6311035,-2.651017,1
4919,13.440324,-5.6266303,-2.6330192,1
4920,13.428125,-5.629327,-2.647142,1
4921,13.411763,-5.6312814,-2.667277,1
4922,13.440916,-5.6269383,-2.6319957,1
4923,13.403757,-5.6321054,-2.6771646,1
4924,13.39203,-5.6337667,-2.6900678,1
4925,13.394527,-5.633158,-2.6885176,1
4926,13.378828,-5.635149,-2.7062078,1
4927,13.370193,-5.636136,-2.7185917,1
4928,13.351565,-5.6379385,-2.7416613,1
4929,13.36224,-5.6366706,-2.7288666,1
4930,13.342961,-5.6388726,-2.7525802,1
4931,13.352437,-5.637786,-2.741088,1
4932,13.345834,-5.638645,-2.7494051,1
4933,13.2602825,-5.648364,-2.856103,1
4934,13.265754,-5.647641,-2.8495786,1
4935,13.264288,-5.6478176,-2.8520174,1
4936,13.293428,-5.643289,-2.8155487,1
4937,13.249463,-5.649414,-2.8697257,1
4938,13.253091,-5.6470203,-2.8685594,1
4939,13.225606,-5.651609,-2.8992941,1
4940,13.233514,-5.6497183,-2.8902316,1
4941,13.228446,-5.651173,-2.896564,1
4942,13.192916,-5.654105,-2.93972,1
4943,13.213032,-5.6518564,-2.9154675,1
4944,13.175342,-5.654212,-2.9629872,1
4945,13.173411,-5.6556234,-2.9639676,1
4946,13.145822,-5.657246,-2.9992876,1
4947,13.166925,-5.656804,-2.9711397,1
4948,13.150268,-5.6567264,-2.9949214,1
4949,13.14011,-5.6570387,-3.0064085,1
4950,13.165768,-5.6557555,-2.9738877,1
4951,13.134856,-5.657285,-3.016391,1
4952,13.1244335,-5.6571236,-3.026475,1
4953,13.119515,-5.6577797,-3.03608,1
4954,13.098431,-5.657816,-3.0605478,1
4955,13.100577,-5.6569347,-3.0588946,1
4956,13.089734,-5.6580987,-3.0711536,1
4957,13.064438,-5.6586556,-3.102809,1
4958,13.082443,-5.6583886,-3.0802763,1
4959,13.064802,-5.659013,-3.1019263,1
4960,13.066569,-5.6586547,-3.0994496,1
4961,13.063799,-5.659186,-3.103043,1
4962,13.051886,-5.659783,-3.119748,1
4963,13.058143,-5.659159,-3.1107783,1
4964,13.026586,-5.659771,-3.1490467,1
4965,13.03768,-5.6592593,-3.1357079,1
4966,13.026065,-5.659465,-3.1501713,1
4967,13.025241,-5.659963,-3.1512673,1
4968,13.034647,-5.6583986,-3.1396513,1
4969,13.012979,-5.6594257,-3.1655169,1
4970,13.018491,-5.659623,-3.1585004,1
4971,13.020991,-5.656921,-3.1577392,1
4972,13.0119095,-5.659843,-3.166505,1
4973,13.011096,-5.659345,-3.1677392,1
4974,13.012616,-5.6589494,-3.1667454,1
4975,13.037939,-5.6421766,-3.141903,1
4976,12.984178,-5.661866,-3.1946936,1
4977,13.009761,-5.6601963,-3.1689668,1
4978,13.015666,-5.6572604,-3.164595,1
4979,13.009763,-5.655883,-3.17587,1
4980,13.008592,-5.6592636,-3.1711187,1
4981,13.006391,-5.659198,-3.173442,1
4982,13.0203905,-5.6558414,-3.15906,1
4983,13.004646,-5.6572123,-3.176814,1
4984,12.982688,-5.6359086,-3.2190096,1
4985,12.155851,-4.648318,-4.977565,1
4986,12.152576,-4.644024,-4.9810147,1
4987,12.160461,-4.65101,-4.9695444,1
4988,12.15412,-4.6450257,-4.978344,1
4989,12.184796,-4.6731954,-4.945872,1
4990,12.139519,-4.6308947,-4.9979405,1
4991,12.138276,-4.6303067,-4.9999185,1
4992,12.145331,-4.634404,-4.988282,1
4993,12.139341,-4.6308823,-4.9986753,1
4994,12.1385355,-4.6304903,-5.0006347,1
4995,12.137621,-4.6299767,-5.0023127,1
4996,12.139138,-4.6309333,-4.999768,1
4997,12.142838,-4.633191,-4.9941354,1
4998,12.136091,-4.628791,-5.004906,1
4999,12.133834,-4.627516,-5.0091195,1
5000,12.13177,-4.626148,-5.012702,1
5001,12.130771,-4.6257863,-5.0148745,1
5002,12.138599,-4.6363564,-5.0123158,1
5003,12.108913,-4.612495,-5.05352,1
5004,12.101923,-4.6068645,-5.0631795,1
5005,12.091175,-4.6012816,-5.0839114,1
5006,12.068138,-4.584612,-5.119612,1
5007,12.075896,-4.5920024,-5.1111674,1
5008,12.03396,-4.5611887,-5.166757,1
5009,12.04742,-4.576454,-5.164849,1
5010,12.03487,-4.5705056,-5.1899023,1
5011,12.017789,-4.561909,-5.2243557,1
5012,11.992923,-4.549263,-5.272638,1
5013,11.9791355,-4.542895,-5.301167,1
5014,11.962348,-4.5347905,-5.335906,1
5015,11.948666,-4.5281143,-5.3638635,1
5016,11.935011,-4.5217175,-5.3920493,1
5017,11.915787,-4.5126004,-5.431916,1
5018,11.900707,-4.505779,-5.4631066,1
5019,11.896731,-4.503961,-5.4715548,1
5020,11.881586,-4.4968085,-5.5024867,1
5021,11.869098,-4.491316,-5.528272,1
5022,11.867931,-4.4974856,-5.5427976,1
5023,11.836802,-4.47403,-5.5873947,1
5024,11.811091,-4.4572496,-5.6281633,1
5025,11.819993,-4.4693546,-5.627462,1
5026,11.808421,-4.4647007,-5.652202,1
5027,11.798403,-4.4610763,-5.674064,1
5028,11.773687,-4.451136,-5.724336,1
5029,11.760449,-4.445858,-5.7509155,1
5030,11.747698,-4.440509,-5.774395,1
5031,11.736697,-4.436503,-5.7987,1
5032,11.719919,-4.4302397,-5.8321133,1
5033,11.705723,-4.42234,-5.8508058,1
5034,11.697586,-4.4227724,-5.88099,1
5035,11.688084,-4.419982,-5.9017267,1
5036,11.6803,-4.417692,-5.918562,1
5037,11.669828,-4.414655,-5.94147,1
5038,11.67498,-4.4161386,-5.9303403,1
5039,11.665877,-4.413426,-5.949398,1
5040,11.659383,-4.4115143,-5.962164,1
5041,11.642469,-4.4047794,-5.9882674,1
5042,11.613076,-4.398706,-6.0612454,1
5043,11.602589,-4.395773,-6.08352,1
5044,11.591151,-4.392835,-6.108411,1
5045,11.581311,-4.390232,-6.128774,1
5046,11.57073,-4.3881054,-6.1532383,1
5047,11.558427,-4.385767,-6.180285,1
5048,11.555172,-4.3842235,-6.1880155,1
5049,11.5522,-4.3836527,-6.1949883,1
5050,11.546427,-4.3824844,-6.2126665,1
5051,11.528195,-4.379759,-6.2475224,1
5052,11.527422,-4.3796268,-6.249981,1
5053,11.521434,-4.378793,-6.263424,1
5054,11.50997,-4.3770795,-6.2893143,1
5055,11.5219,-4.3808126,-6.277363,1
5056,11.485257,-4.3731766,-6.3283477,1
5057,11.487449,-4.3737507,-6.3367004,1
5058,11.481203,-4.3732195,-6.3497086,1
5059,11.468356,-4.371134,-6.3767147,1
5060,11.406904,-4.3647323,-6.504424,1
5061,11.46008,-4.369995,-6.393331,1
5062,11.452413,-4.369216,-6.4095764,1
5063,11.427469,-4.3670177,-6.4614515,1
5064,11.379285,-4.3619576,-6.562016,1
5065,11.3748665,-4.361298,-6.56963,1
5066,11.365766,-4.3603735,-6.5876317,1
5067,11.362303,-4.359811,-6.5904484,1
5068,11.356445,-4.360038,-6.6080303,1
5069,11.281649,-4.3564224,-6.7611394,1
5070,11.271519,-4.3560896,-6.7789984,1
5071,11.331052,-4.3581815,-6.6585317,1
5072,11.265904,-4.355919,-6.797422,1
5073,11.27326,-4.356153,-6.7821226,1
5074,11.258988,-4.3554688,-6.822016,1
5075,11.23654,-4.3557615,-6.8658395,1
5076,11.23507,-4.3556843,-6.868541,1
5077,11.2208805,-4.355509,-6.8897314,1
5078,11.211431,-4.356468,-6.919507,1
5079,11.1969,-4.3566885,-6.955511,1
5080,11.195112,-4.3567276,-6.95911,1
5081,11.189768,-4.3567824,-6.971751,1
5082,11.173827,-4.3572063,-7.006509,1
5083,11.16994,-4.3579683,-7.0147853,1
5084,11.157682,-4.35878,-7.042107,1
5085,11.150404,-4.3598514,-7.055818,1
5086,11.140074,-4.361033,-7.077638,1
5087,11.138506,-4.361137,-7.080271,1
5088,11.137154,-4.3605447,-7.0861053,1
5089,11.131343,-4.3611794,-7.097207,1
5090,11.135916,-4.360863,-7.0882316,1
5091,11.13254,-4.361164,-7.094505,1
5092,11.137567,-4.3603635,-7.08395,1
5093,11.120286,-4.3683505,-7.1118684,1
5094,11.134962,-4.3623962,-7.0990295,1
5095,11.132791,-4.362605,-7.094238,1
5096,11.108879,-4.364537,-7.1335177,1
5097,10.921699,-4.398636,-7.5354013,1
5098,10.998182,-4.3824253,-7.3802304,1
5099,11.05504,-4.3739963,-7.258339,1
5100,10.945628,-4.392505,-7.4884744,1
5101,11.035767,-4.376743,-7.299752,1
5102,10.921317,-4.3981247,-7.539599,1
5103,11.011759,-4.3810263,-7.350061,1
5104,11.035448,-4.3777623,-7.2979975,1
5105,10.91778,-4.3943715,-7.5486383,1
5106,10.925073,-4.3964176,-7.530038,1
5107,10.920164,-4.3967247,-7.538158,1
5108,10.892234,-4.4033732,-7.5949616,1
5109,10.906252,-4.400868,-7.5604057,1
5110,10.885517,-4.408834,-7.599077,1
5111,10.897136,-4.3945045,-7.587875,1
5112,10.980577,-4.3911276,-7.4066525,1
5113,10.890592,-4.4052258,-7.590459,1
5114,10.868773,-4.4150167,-7.627011,1
5115,10.8867235,-4.4068875,-7.598526,1
5116,10.873712,-4.413107,-7.618798,1
5117,10.878631,-4.3998294,-7.612867,1
5118,10.86852,-4.415778,-7.6281123,1
5119,10.875617,-4.4097624,-7.616423,1
5120,10.873231,-4.410925,-7.6201477,1
5121,10.843472,-4.4431314,-7.647409,1
5122,10.886909,-4.398534,-7.605691,1
5123,10.85615,-4.418674,-7.647101,1
5124,10.838694,-4.4206896,-7.6810665,1
5125,10.857125,-4.4182367,-7.64674,1
5126,10.862017,-4.4164205,-7.6384077,1
5127,10.852735,-4.419885,-7.653105,1
5128,10.853016,-4.419837,-7.6526566,1
5129,10.827458,-4.4315033,-7.6936393,1
5130,10.833313,-4.430198,-7.6841483,1
5131,10.824469,-4.432763,-7.6980877,1
5132,10.823513,-4.435339,-7.6990967,1
5133,10.814401,-4.437802,-7.7126503,1
5134,10.777858,-4.454484,-7.7720065,1
5135,10.840398,-4.425774,-7.6731553,1
5136,10.830211,-4.429823,-7.6901407,1
5137,10.651576,-4.5228844,-7.965384,1
5138,10.72315,-4.4806633,-7.858943,1
5139,10.713139,-4.4807224,-7.8691564,1
5140,10.804593,-4.441601,-7.730018,1
5141,10.671956,-4.510048,-7.9449735,1
5142,10.654814,-4.5196214,-7.9648037,1
5143,10.69309,-4.49556,-7.9061756,1
5144,10.839914,-4.42476,-7.6771545,1
5145,10.6324835,-4.5316305,-7.998636,1
5146,10.651467,-4.5219674,-7.969498,1
5147,10.774071,-4.45184,-7.789266,1
5148,10.611942,-4.5378227,-8.035911,1
5149,10.615671,-4.5330276,-8.035146,1
5150,10.608381,-4.539425,-8.041996,1
5151,10.619297,-4.5319443,-8.029171,1
5152,10.552372,-4.569662,-8.12899,1
5153,10.603788,-4.5420923,-8.048656,1
5154,10.5971365,-4.5453744,-8.059253,1
5155,10.526404,-4.5885158,-8.154713,1
5156,10.593907,-4.546971,-8.064699,1
5157,10.588563,-4.5504804,-8.07085,1
5158,10.535512,-4.581225,-8.14681,1
5159,10.539255,-4.579421,-8.141054,1
5160,10.581745,-4.5538707,-8.083034,1
5161,10.524065,-4.5884004,-8.16136,1
5162,10.560124,-4.5666094,-8.110309,1
5163,10.53659,-4.579588,-8.149015,1
5164,10.563473,-4.56465,-8.106907,1
5165,10.504133,-4.5979586,-8.19173,1
5166,10.550762,-4.577042,-8.120034,1
5167,10.476802,-4.6164904,-8.225962,1
5168,10.437526,-4.6436443,-8.276098,1
5169,10.426615,-4.649737,-8.290503,1
5170,10.426367,-4.6484,-8.290714,1
5171,10.431446,-4.6430697,-8.286974,1
5172,10.434831,-4.6421995,-8.282379,1
5173,10.473296,-4.6190286,-8.229939,1
5174,10.419225,-4.6507373,-8.303107,1
5175,10.44943,-4.6286836,-8.269014,1
5176,10.435304,-4.6386595,-8.285796,1
5177,10.426082,-4.644104,-8.296371,1
5178,10.404202,-4.660136,-8.322435,1
5179,10.393226,-4.6668177,-8.336208,1
5180,10.36454,-4.6793857,-8.374705,1
5181,10.37565,-4.677667,-8.35804,1
5182,10.35045,-4.691587,-8.390196,1
5183,10.39796,-4.6638803,-8.329892,1
5184,10.341668,-4.6967316,-8.400975,1
5185,10.342241,-4.6998963,-8.398263,1
5186,10.337714,-4.6990643,-8.405926,1
5187,10.341107,-4.697739,-8.401038,1
5188,10.329909,-4.704553,-8.415039,1
5189,10.319492,-4.7112,-8.427504,1
5190,10.309028,-4.7184615,-8.438409,1
5191,10.316718,-4.713671,-8.429775,1
5192,10.313239,-4.7150517,-8.434492,1
5193,10.294315,-4.727395,-8.456525,1
5194,10.319948,-4.7066536,-8.429182,1
5195,10.300684,-4.7233367,-8.448571,1
5196,10.299654,-4.7239623,-8.448908,1
5197,10.298092,-4.725375,-8.451303,1
5198,10.293609,-4.7282834,-8.4563055,1
5199,10.29562,-4.726919,-8.45351,1
5200,10.278765,-4.741093,-8.472347,1
5201,10.297535,-4.7258306,-8.452004,1
5202,10.267691,-4.745701,-8.482349,1
5203,9.739199,-5.0922165,-9.0159235,1
5204,9.71263,-5.1086664,-9.042433,1
5205,9.709671,-5.111814,-9.045218,1
5206,9.704045,-5.1162124,-9.050719,1
5207,9.698871,-5.1209526,-9.055282,1
5208,9.712841,-5.107388,-9.041916,1
5209,9.706293,-5.113937,-9.04894,1
5210,9.706807,-5.1126947,-9.047655,1
5211,9.73037,-5.098568,-9.024828,1
5212,9.736321,-5.087813,-9.018856,1
5213,9.693924,-5.1245117,-9.060288,1
5214,9.695713,-5.123541,-9.058381,1
5215,9.699192,-5.1193476,-9.05407,1
5216,9.680272,-5.13671,-9.0729,1
5217,9.67872,-5.1381264,-9.074303,1
5218,9.676067,-5.140737,-9.076575,1
5219,9.651866,-5.1625786,-9.098805,1
5220,9.675464,-5.141355,-9.077145,1
5221,9.670248,-5.1459103,-9.081738,1
5222,9.635325,-5.1766057,-9.113451,1
5223,9.660996,-5.153965,-9.090357,1
5224,9.636235,-5.175615,-9.112147,1
5225,9.598171,-5.211803,-9.14827,1
5226,9.614989,-5.195921,-9.132357,1
5227,9.6162195,-5.1948833,-9.131567,1
5228,9.608045,-5.2022843,-9.138322,1
5229,9.602519,-5.207262,-9.143404,1
5230,9.5914,-5.217952,-9.154078,1
5231,9.60142,-5.207525,-9.143311,1
5232,9.577289,-5.2298656,-9.165133,1
5233,9.612787,-5.197064,-9.13328,1
5234,9.595472,-5.211454,-9.146924,1
5235,9.578872,-5.227783,-9.162759,1
5236,9.576899,-5.2294602,-9.164371,1
5237,9.577114,-5.229428,-9.16443,1
5238,9.554357,-5.249518,-9.182843,1
5239,9.557953,-5.2462215,-9.18056,1
5240,9.551284,-5.252223,-9.186252,1
5241,9.497132,-5.300516,-9.230852,1
5242,9.492526,-5.3048267,-9.23504,1
5243,9.490453,-5.3069205,-9.236219,1
5244,9.447264,-5.345453,-9.270436,1
5245,9.462599,-5.3302426,-9.256308,1
5246,9.440369,-5.351635,-9.276125,1
5247,9.433221,-5.3581877,-9.281296,1
5248,9.468888,-5.3258667,-9.252785,1
5249,9.426731,-5.364187,-9.287552,1
5250,9.455919,-5.33693,-9.262937,1
5251,9.42994,-5.360986,-9.283723,1
5252,9.423484,-5.367164,-9.2893,1
5253,9.430156,-5.360785,-9.284357,1
5254,9.422492,-5.3677106,-9.288409,1
5255,9.419791,-5.3700733,-9.292,1
5256,9.405945,-5.382626,-9.299746,1
5257,9.416017,-5.373533,-9.293804,1
5258,9.409189,-5.3797746,-9.298575,1
5259,9.39799,-5.389781,-9.305275,1
5260,9.377289,-5.410917,-9.32764,1
5261,9.39267,-5.3946967,-9.309408,1
5262,9.374322,-5.4112806,-9.322871,1
5263,9.385548,-5.400976,-9.313712,1
5264,9.222,-5.546995,-9.412518,1
5265,9.258732,-5.513584,-9.388079,1
5266,9.248357,-5.5233374,-9.396164,1
5267,9.226669,-5.5416355,-9.406231,1
5268,9.213833,-5.554011,-9.417395,1
5269,9.261002,-5.5126104,-9.389388,1
5270,9.250862,-5.521437,-9.395237,1
5271,9.244172,-5.5272956,-9.399599,1
5272,9.225295,-5.5430546,-9.407635,1
5273,9.2125,-5.555281,-9.418426,1
5274,9.213625,-5.5541673,-9.417395,1
5275,9.208682,-5.558678,-9.420995,1
5276,9.196291,-5.5699716,-9.429813,1
5277,9.199737,-5.5668883,-9.427454,1
5278,9.192735,-5.5732155,-9.43249,1
5279,9.209369,-5.556948,-9.4169655,1
5280,9.1928425,-5.573056,-9.43237,1
5281,9.194302,-5.571782,-9.431247,1
5282,9.192485,-5.5733943,-9.432594,1
5283,9.191093,-5.574739,-9.433748,1
5284,9.189999,-5.575693,-9.434482,1
5285,9.183788,-5.581438,-9.438915,1
5286,9.190144,-5.5755944,-9.434378,1
5287,9.1811075,-5.5836935,-9.440062,1
5288,9.18956,-5.5762496,-9.4352455,1
5289,9.186914,-5.578698,-9.437258,1
5290,9.187387,-5.578236,-9.436873,1
5291,9.174919,-5.590534,-9.448938,1
5292,-3.305292,-3.1028318,-5.654685,5
5293,-3.3119109,-3.0980437,-5.6483335,5
5294,-3.3117437,-3.09936,-5.648713,5
5295,-3.3111796,-3.0981698,-5.648998,5
5296,-3.3105304,-3.099883,-5.649893,5
5297,-3.3191514,-3.0969126,-5.642133,5
5298,-3.3141448,-3.0993574,-5.646721,5
5299,-3.321712,-3.0946636,-5.639581,5
5300,-3.3344805,-3.0884433,-5.6277275,5
5301,-3.3173192,-3.0962923,-5.6436315,5
5302,-3.3327322,-3.0884857,-5.629232,5
5303,-3.324643,-3.0943828,-5.637017,5
5304,-3.3373187,-3.0868325,-5.62508,5
5305,-3.3438036,-3.0831106,-5.6189723,5
5306,-3.3540568,-3.0793588,-5.6096463,5
5307,-3.3567762,-3.0770023,-5.607027,5
5308,-3.3633811,-3.0760942,-5.60121,5
5309,-3.3585517,-3.0803058,-5.606494,5
5310,-3.3786588,-3.0671675,-5.586767,5
5311,-3.3890994,-3.0632606,-5.5772767,5
5312,-3.4058874,-3.0546732,-5.561563,5
5313,-3.4119198,-3.0538151,-5.5564985,5
5314,-3.448155,-3.0416074,-5.5231886,5
5315,-3.4312656,-3.0481708,-5.538931,5
5316,-3.462767,-3.0381277,-5.5099564,5
5317,-3.464128,-3.0369775,-5.5086756,5
5318,-3.4328432,-3.0481212,-5.538593,5
5319,-3.4941869,-3.0295908,-5.481647,5
5320,-3.500151,-3.0313897,-5.476771,5
5321,-3.5057266,-3.0273216,-5.4714737,5
5322,-3.5388875,-3.0165114,-5.441052,5
5323,-3.5402176,-3.016034,-5.439856,5
5324,-3.5474427,-3.013721,-5.4332347,5
5325,-3.5584185,-3.010254,-5.423222,5
5326,-3.5459445,-3.0201225,-5.43569,5
5327,-3.5737722,-3.005079,-5.4092813,5
5328,-3.5807471,-3.0028799,-5.402881,5
5329,-3.5767436,-3.0042806,-5.406578,5
5330,-3.5838165,-3.0023117,-5.400192,5
5331,-3.5884795,-3.0006459,-5.3959346,5
5332,-3.8205793,-2.9319131,-5.1839795,5
5333,-3.6048548,-2.9886324,-5.380096,5
5334,-3.6181314,-2.9910169,-5.36868,5
5335,-3.6020017,-2.9970877,-5.383704,5
5336,-3.849717,-2.9227037,-5.157213,5
5337,-3.865701,-2.9187667,-5.142063,5
5338,-3.8561373,-2.9209023,-5.1512337,5
5339,-3.8683157,-2.9171445,-5.1396728,5
5340,-3.8739505,-2.9161634,-5.1345143,5
5341,-3.8782694,-2.915274,-5.130328,5
5342,-3.8887525,-2.9125059,-5.1203456,5
5343,-3.9053144,-2.9083762,-5.104426,5
5344,-3.9141715,-2.9058762,-5.096042,5
5345,-3.9668403,-2.8915772,-5.0453377,5
5346,-3.9700568,-2.894465,-5.042937,5
5347,-3.9870884,-2.8849456,-5.0260777,5
5348,-4.0570264,-2.8622913,-4.9580426,5
5349,-4.058857,-2.8634002,-4.9566007,5
5350,-4.0921226,-2.8548722,-4.923953,5
5351,-4.091915,-2.8531792,-4.9242563,5
5352,-4.103492,-2.851761,-4.913083,5
5353,-4.1565094,-2.8378134,-4.861075,5
5354,-4.1691155,-2.8320072,-4.8482556,5
5355,-4.191251,-2.828079,-4.8262076,5
5356,-4.21859,-2.8206737,-4.7990637,5
5357,-4.2637315,-2.8079004,-4.753777,5
5358,-4.2820845,-2.8027124,-4.735399,5
5359,-4.3056393,-2.7958968,-4.7120647,5
5360,-4.347287,-2.7839763,-4.6695204,5
5361,-4.3684826,-2.7781188,-4.647877,5
5362,-4.38031,-2.7747526,-4.6357846,5
5363,-4.3897595,-2.7720857,-4.626039,5
5364,-4.41992,-2.7638144,-4.594582,5
5365,-4.463436,-2.7518501,-4.5489397,5
5366,-4.461654,-2.7527573,-4.5496306,5
5367,-4.500682,-2.7418258,-4.509335,5
5368,-4.5114894,-2.739289,-4.497506,5
5369,-4.5337353,-2.7336247,-4.4738503,5
5370,-4.538151,-2.7327347,-4.4690795,5
5371,-4.56839,-2.7252014,-4.436082,5
5372,-4.603587,-2.7164938,-4.3975616,5
5373,-4.6189885,-2.712328,-4.381025,5
5374,-4.639077,-2.7077193,-4.358456,5
5375,-4.6477675,-2.707208,-4.3478374,5
5376,-4.6491714,-2.7071252,-4.346189,5
5377,-4.68969,-2.694038,-4.301875,5
5378,-4.7003193,-2.6985092,-4.2871556,5
5379,-4.746265,-2.6898785,-4.234418,5
5380,-4.7425575,-2.6905632,-4.2386117,5
5381,-4.7759986,-2.6852791,-4.1995006,5
5382,-4.811284,-2.6795175,-4.157656,5
5383,-4.837214,-2.6748242,-4.1276326,5
5384,-4.8282356,-2.6766295,-4.137742,5
5385,-4.8855505,-2.66754,-4.06823,5
5386,-4.9077277,-2.664227,-4.041035,5
5387,-4.9288297,-2.660965,-4.0146413,5
5388,-4.9431787,-2.6587093,-3.9967222,5
5389,-4.990087,-2.651561,-3.9374187,5
5390,-5.004293,-2.649486,-3.918952,5
5391,-5.0356135,-2.644735,-3.8784976,5
5392,-5.0827193,-2.6375957,-3.8179243,5
5393,-5.0886154,-2.636667,-3.8090518,5
5394,-5.127196,-2.6306996,-3.761293,5
5395,-5.1264424,-2.6308026,-3.757835,5
5396,-5.1590867,-2.62556,-3.7157414,5
5397,-5.1976104,-2.618989,-3.6649194,5
5398,-5.2208915,-2.6134386,-3.636476,5
5399,-5.233337,-2.6125345,-3.6174653,5
5400,-5.259548,-2.608068,-3.5816145,5
5401,-5.288297,-2.6031616,-3.541793,5
5402,-5.307889,-2.5993009,-3.519935,5
5403,-5.334392,-2.5954394,-3.4778688,5
5404,-5.3438673,-2.593887,-3.464173,5
5405,-5.3838706,-2.5867395,-3.4063747,5
5406,-5.3924828,-2.5853941,-3.394175,5
5407,-5.419832,-2.5808043,-3.353404,5
5408,-5.429185,-2.578768,-3.3406446,5
5409,-5.4383874,-2.577093,-3.3278346,5
5410,-5.4767056,-2.5700665,-3.2713041,5
5411,-5.484154,-2.5686855,-3.2606232,5
5412,-5.5079327,-2.5643167,-3.2251592,5
5413,-5.5226746,-2.5615952,-3.2032452,5
5414,-5.5327764,-2.559749,-3.1872985,5
5415,-5.564113,-2.553946,-3.142647,5
5416,-5.5748525,-2.5520537,-3.1241376,5
5417,-5.5912213,-2.5491765,-3.0982184,5
5418,-5.6042366,-2.5467834,-3.0782669,5
5419,-5.641628,-2.540073,-3.0195656,5
5420,-5.6494503,-2.5385811,-3.007343,5
